artid,catid,"art_name","art_name_eng","art_details","art_details_eng",art_price,id_ext,"ref",stock,"date",escaparate
2202,232,"Raton con trampa","","Rat√≥n de plastico con trampa","",1.5,1,"1036 ",3,"21, 06, 2017",0
2203,191,"Tarro cristal","","Tarro de cristal con tapa","",4,1,"1028",3,"21, 06, 2017",0
2204,191,"Botella cristal","","Botella verde de cristal","",3.5,1,"1029",3,"21, 06, 2017",0
2205,191,"Copa cristal","","Jarra cristal, precio unidad","",1.5,1,"11103A",3,"21, 06, 2017",0
2206,191,"Jarra cristal","","Jarra cristal transparente","",3.5,1,"11109",3,"21, 06, 2017",0
2207,191,"Jarra cristal","","Jarra cristal verde","",3.5,1,"11112",3,"21, 06, 2017",0
2208,191,"Frutero cristal","","Frutero cristal transparente","",5,1,"11151",3,"21, 06, 2017",0
2209,191,"Vaso cristal","","Vaso cristal. precio unidad","",1.5,1,"11163   ",3,"21, 06, 2017",0
2210,233,"Paquetes de comida","","Paquetes surtidos de comida. Precio unidad","",1,1,"11177",3,"21, 06, 2017",0
2211,233,"botella cerveza","","Botella de cerveza. Precio unidad","",0.8,1,"11179",3,"21, 06, 2017",0
2212,233,"Lata comida","","Latas de comida surtidas. Precio unidad","",1,1,"11178",3,"21, 06, 2017",0
2213,233,"Carrito de bebe","","Carrito de bebe","",4.5,1,"11025",3,"21, 06, 2017",0
2214,233,"Oso peluche ","","Oso de peluche","",2,1,"11218",3,"21, 06, 2017",0
2215,233,"Osito peluche","","Oso de peluche","",2,1,"112220",3,"21, 06, 2017",0
2216,233,"Perro peluche","","Perro de peluche","",2,1,"112221",3,"21, 06, 2017",0
2217,191,"Garrafa verde","","Garrafa de ceramica color verde","",2,1,"11247",3,"21, 06, 2017",0
2218,233,"Cojin cuadrado","","Cojin cuadrado","",4.2,1,"11138",3,"21, 06, 2017",0
2219,233,"Cojin rectangular","","Cojin rectangular","",3.2,1,"11139",3,"21, 06, 2017",0
2220,233,"M√°quina coser pie","","Maquina de coser con pie","",9.5,1,"11546",3,"21, 06, 2017",0
2221,233,"Bastidor de bordar","","Bastidor de bordar","",3.8,1,"11564",3,"21, 06, 2017",0
2222,233,"Cesto de bebe","","Cesto de bebe con biberon y varios","",4.3,1,"11620",3,"21, 06, 2017",0
2223,233,"Botella coca cola","","Botella de coca cola. Precio unidad","",0.8,1,"11629",3,"21, 06, 2017",0
2224,190,"Candelabro 7 brazos","","Candelabro de 7 brazos","",8,1,"11143",3,"21, 06, 2017",0
2225,190,"Jarra plateada","","Jarra plateada con 3 patas","",9,1,"11144",3,"21, 06, 2017",0
2226,190,"Caliz plateado","","Caliz plateado","",6.5,1,"11146",3,"21, 06, 2017",0
2227,190,"Jarra metal","","Jarra metal. Precio unidad","",1.5,1,"11298  ",3,"21, 06, 2017",0
2233,192,"Capazo conico","","Cesta mimbre. Medidas de la base 1cm de diametro. 5cm de alto","",2,1,"0446",3,"27, 06, 2017",0
2234,192,"Cesto bajo","","Cesta mimbre. Medidas de la base 3cm. diametro","",1.2,1,"0450 ",3,"27, 06, 2017",0
2235,192,"Cesto bajo rectang.","","Cesta mimbre. Medidas de la bas2 6,5x2,5 cm.","",1.2,1,"0466",3,"27, 06, 2017",0
2236,192,"Cesto asa alta peq","","Cesta mimbre. Medidas de la base 3cm diametro. Alto con asa 4,5cm","",1.2,1,"0469",3,"27, 06, 2017",0
2237,192,"Cesto asa alta grand","","Cesta mimbre. Medidas de la base 4cm diametro. Alto con asa 7 cm","",2,1,"0469 gr.",3,"27, 06, 2017",0
2238,192,"Cesta rejilla","","Cesta mimbre. Medidas de la base 5.5x4 cm. ","",2.5,1,"0473",3,"27, 06, 2017",0
2239,192,"Cesta tapa peq.","","Cesta mimbre. Medidas de la base 2,5 cm. diametro. altura total 5.5","",2,1,"0475",3,"27, 06, 2017",0
2240,192,"Cesta tapa grande","","Cesta mimbre. Medidas de la base 3,2 cm. diametro. altura total 7,5","",2,1,"0475 gr",3,"27, 06, 2017",0
2241,192,"Cesta rejilla peq.","","Cesta mimbre. Medidas de la base 2,5 cm. diametro. altura total con asa 5,5","",2,1,"2008-480",3,"27, 06, 2017",0
2242,192,"Cesta rejilla med.","","Cesta mimbre. Medidas de la base 2,5 cm. diametro. altura total con asa 7,5","",2,1,"2008-480Med",3,"27, 06, 2017",0
2243,192,"Cesta rejilla cuadr.","","Cesta mimbre. Medidas de la base 4,2x2,7 cm","",2,1,"04",3,"27, 06, 2017",0
2244,189,"Cesta almejas","","Cesta mimbre. Medidas de la base 3cm. diametro","",3.2,1,"09005",3,"27, 06, 2017",0
2245,189,"Cesta boquerones","","Cesta mimbre. Medidas de la base 3cm. diametro","",3.2,1,"09006",3,"27, 06, 2017",0
2246,189,"Cesta gambas","","Cesta mimbre. Medidas de la base 3cm. diametro","",3.2,1,"09007",3,"27, 06, 2017",0
2247,233,"Botella","","Colores surtidos. Precio unidad","",1,1,"1003",3,"27, 06, 2017",0
2248,233,"Caballito juguete","","Juguete de madera","",4.5,1,"00382",3,"27, 06, 2017",0
2249,202,"Fuente pared","","Fuente de pared de resina","",3.5,1,"09220",3,"27, 06, 2017",0
2250,195,"Limpia aceitunas","","Elaborado en madera","",12.5,1,"09327",3,"27, 06, 2017",0
2251,233,"Ovillos en tabla","","Elaborado en madera","",3.8,1,"1002",3,"27, 06, 2017",0
2252,189,"Roscon de Reyes","","Elaborado en miga de pan","",3,1,"08955",3,"27, 06, 2017",0
2255,238,"Nacimiento 12cm","","Altura de la colecci√≥n 12cm. Altura de la pieza 7,5cm.","",183,1,"420    ",2,"13, 07, 2017",0
2254,237,"Grupo Nacimiento 9cm","","Altura de la colecci√≥n 9cm. Altura de la pieza 7cm","",148.5,1,"400   ",2,"13, 07, 2017",0
2256,240,"TropezÛn 15cm","","Altura de la colecci√≥n 15cm. Altura de la pieza 5 cm.","",86,1,"422   ",2,"13, 07, 2017",0
2257,240,"NiÒa Paraguas 15cm","","Altura de la colecci√≥n 15cm. Altura de la pieza 11,5 cm.","",89,1,"419   ",2,"13, 07, 2017",0
2258,240,"Abuela cesto 15cm","","Altura de la colecci√≥n 15cm. Altura de la pieza 13,5 cm.","",97.5,1,"421    ",2,"13, 07, 2017",0
2259,240,"Virgen Embarazada 15","","Altura de la colecci√≥n 15cm. Altura de la pieza 15cm","",105,1,"407    ",2,"13, 07, 2017",0
2260,240,"San Jose 15cm","","Altura de la colecci√≥n 15cm. Altura de la pieza 15,5 cm","",105,1,"408   ",2,"13, 07, 2017",0
2261,240,"Posadero 15cm","","Altura de la colecci√≥n 15cm. Altura de la pieza 10 cm","",105,1,"409   ",2,"13, 07, 2017",0
2262,240,"Mula cargada 15cm","","Altura de la colecci√≥n 15cm. Altura de la pieza 10,5 cm","",88.5,1,"410   ",2,"13, 07, 2017",0
2263,241,"Maria dobla ropa 17c","","Altura de la colecci√≥n 17cm. Altura de la pieza 12 cm","",114,1,"414   ",2,"13, 07, 2017",0
2264,241,"San Jose Carp 17cm","","Altura de la colecci√≥n 17cm. Altura de la pieza 18 cm","",114,1,"415   ",2,"13, 07, 2017",0
2265,241,"NiÒo Jesus carro 17","","Altura de la colecci√≥n 17cm. Altura de la pieza 6.5 cm","",61,1,"416    ",2,"13, 07, 2017",0
2266,241,"Angel tirando 17cm","","Altura de la colecci√≥n 17cm. Altura de la pieza 8,5 cm","",61,1,"417   ",2,"13, 07, 2017",0
2267,241,"Angel mirando 17cm","","Altura de la colecci√≥n 17cm. Altura de la pieza 10,5 cm","",69.5,1,"418   ",2,"13, 07, 2017",0
2268,241,"Caricias S Jose 17cm","","Altura de la colecci√≥n 17cm. Altura de la pieza 14 cm","",124.5,1,"399   ",2,"13, 07, 2017",0
2269,241,"Pastor cabra 17cm","","Altura de la colecci√≥n 17cm. Altura de la pieza 16.5 cm","",114,1,"412   ",2,"13, 07, 2017",0
2270,241,"Pastor seÒalando 17c","","Altura de la colecci√≥n 17 cm. Altura de la pieza 18cm.","",115.5,1,"413   ",2,"13, 07, 2017",0
2271,241,"Cobijo 17c","","Altura de la colecci√≥n 17 cm. Altura de la pieza 8cm.","",119,1,"401   ",2,"13, 07, 2017",0
2272,240,"Amigo fiel 15cm","","Altura de la colecci√≥n 15 cm. Altura de la pieza 7cm.","",86,1,"423   ",2,"13, 07, 2017",0
2273,243,"Buen descanso 30cm","","Escala de la coleccion 30cm. Altura de la pieza 11cm.","",400,1,"377   ",2,"19, 07, 2017",0
2274,243,"Pastor rebaÒo 30cm","","Escala de la coleccion 25- 30cm. Altura de la pieza 24,5cm.","",195.5,1,"402    ",2,"19, 07, 2017",0
2275,243,"Pastorcillo 30cm","","Escala de la coleccion 25- 30cm. Altura de la pieza 19cm.","",142,1,"411   ",2,"19, 07, 2017",0
2280,219,"Nacimiento 1","","Figuras de resina 10 cm Naif. Precio 5 piezas","",19,1,"28250",3,"30, 08, 2017",0
2281,219,"Nacimiento reyes","","Figuras de resina 10 cm Naif. Precio 9 piezas","",37.8,1,"28247",3,"30, 08, 2017",0
2282,219,"reyes con los pajes","","Figuras de resina 10 cm Naif. Precio 6 piezas","",43.5,1,"28253",3,"30, 08, 2017",0
2283,219,"Pastor con oveja","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28220",3,"30, 08, 2017",0
2284,219,"Herrero","","Figura de resina 10 cm Naif. Precio 1 pieza","",9.3,1,"28270",3,"30, 08, 2017",0
2285,219,"Campesino gallina","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28223",3,"30, 08, 2017",0
2286,219,"Campesina con oveja","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28224 ",3,"30, 08, 2017",0
2287,219,"Pastor saco","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28225 ",3,"30, 08, 2017",0
2288,219,"Campesina con cesta","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28226",3,"30, 08, 2017",0
2289,219,"Campesina con jarr√≥n","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28228",3,"30, 08, 2017",0
2290,219,"Campesina con jarra","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28232",3,"30, 08, 2017",0
2291,219,"Lavandera","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28233",3,"30, 08, 2017",0
2292,219,"Pescador","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28234",3,"30, 08, 2017",0
2293,219,"Pastor con perro","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28235",3,"30, 08, 2017",0
2294,219,"Campesina con pato","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28236",3,"30, 08, 2017",0
2295,219,"Centurion romano","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28237",3,"30, 08, 2017",0
2296,219,"Labrador","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28245 ",3,"30, 08, 2017",0
2297,219,"Pastora da comer","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28246 ",3,"30, 08, 2017",0
2298,219,"Flautista","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28213",3,"30, 08, 2017",0
2299,219,"Panadera","","Figura de resina 10 cm Naif. Precio 1 pieza","",9.3,1,"28271 ",3,"30, 08, 2017",0
2300,219,"Carnicero","","Figura de resina 10 cm Naif. Precio 1 pieza","",9.3,1,"28272 ",3,"30, 08, 2017",0
2301,219,"Vendedora de huevos","","Figura de resina 10 cm Naif. Precio 1 pieza","",9.3,1,"28273",3,"30, 08, 2017",0
2302,219,"Campesina con rueca","","Figura de resina 10 cm Naif. Precio 1 pieza","",9.3,1,"28275",3,"1, 09, 2017",0
2303,219,"Carpintero","","Figura de resina 10 cm Naif. Precio 1 pieza","",9.3,1,"28274 ",3,"1, 09, 2017",0
2304,219,"Anunciacion","","Figuras de resina 10 cm Naif. Precio 6 piezas","",24,1,"28251 ",3,"1, 09, 2017",0
2305,219,"Cag√≥n","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.5,1,"28261",3,"1, 09, 2017",0
2306,219,"Me√≥n","","Figura de resina 10 cm Naif. Precio 1 pieza","",5.7,1,"28264",3,"1, 09, 2017",0
2307,219,"Cerdo","","Figura de resina 10 cm Naif. Precio 1 pieza","",2.9,1,"28283",3,"1, 09, 2017",0
2308,219,"Pato","","Figura de resina 10 cm Naif. Precio 1 pieza","",2,1,"28288",3,"1, 09, 2017",0
2309,219,"Gallo","","Figura de resina 10 cm Naif. Precio 1 pieza","",2,1,"28280",3,"1, 09, 2017",0
2310,219,"Mula","","Figura de resina 10 cm Naif. Precio 1 pieza","",2.9,1,"28287 ",3,"1, 09, 2017",0
2311,219,"Buey","","Figura de resina 10 cm Naif. Precio 1 pieza","",3.3,1,"28285",3,"1, 09, 2017",0
2312,219,"Gallina","","Figura de resina 10 cm Naif. Precio 1 pieza","",2,1,"28281",3,"1, 09, 2017",0
2313,219,"Oveja","","Figura de resina 10 cm Naif. Precio 1 pieza","",2,1,"28282",3,"1, 09, 2017",0
2314,219,"Pato salvaje","","Figura de resina 10 cm Naif. Precio 1 pieza","",2,1,"28291",3,"1, 09, 2017",0
2315,219,"Rat√≥n","","Figura de resina 10 cm Naif. Precio 1 pieza","",1.8,1,"28292 ",3,"1, 09, 2017",0
2316,219,"Cabra","","Figura de resina 10 cm Naif. Precio 1 pieza","",2.6,1,"28284",3,"1, 09, 2017",0
2317,235,"Nacimiento 11cm","","Nacimiento de resina 11 cm. Precio 6 piezas","",29.8,1,"B20300",3,"1, 09, 2017",0
2318,235,"Romano 11cm","","Figura de resina 11 cm. Precio 1 pieza","",6.3,1,"B20311 ",3,"1, 09, 2017",0
2319,235,"Anunciaci√≥n 11cm","","Anunciaci√≥n de resina 11 cm. Precio 5 piezas","",24.8,1,"B20302 ",3,"1, 09, 2017",0
2320,235,"Reyes a camello 11cm","","Reyes a camello de resina 11 cm. Precio 6 piezas","",69,1,"B20330",3,"1, 09, 2017",0
2321,235,"Reyes adorando 11cm","","Reyes adorando de resina 11 cm. Precio 3 piezas","",24.5,1,"B20301",3,"1, 09, 2017",0
2322,235,"Pastor 11cm","","Pastor 11 cm de resina . Precio 1 pastor","",6.3,1,"B20326  ",3,"1, 09, 2017",0
2323,235,"Pastor 11cm","","Pastor 11 cm de resina . Precio 1 pastor","",6.3,1,"B20310 ",3,"1, 09, 2017",0
2324,235,"Pastor 11cm","","Pastor 11 cm de resina . Precio 1 pastor","",6.3,1,"B20327",3,"1, 09, 2017",0
2325,235,"Pastora ni√±o 11cm","","Pastora con ni√±o 11 cm de resina . Precio 1 pastora con ni√±o","",6.3,1,"B20331",3,"1, 09, 2017",0
2326,235,"Pastor ni√±o 11cm","","Pastor con ni√±o 11 cm de resina . Precio 1 pastor con ni√±o","",6.3,1,"B20329",3,"1, 09, 2017",0
2327,235,"Hilandera 11cm","","Hilandera 11 cm de resina . Precio 1 pieza","",6.3,1,"B20322",3,"1, 09, 2017",0
2328,235,"Pescador 11cm","","Pescador 11 cm de resina . Precio 1 pieza","",6.3,1,"B20321",3,"1, 09, 2017",0
2329,235,"Lavandera 11cm","","Lavandera 11 cm de resina . Precio 1 pieza","",6.3,1,"B20328",3,"1, 09, 2017",0
2330,235,"Ni√±o 11cm","","NI√±o 11 cm de resina . Precio cada pieza","",3.7,1,"B20312    ",3,"1, 09, 2017",0
2331,235,"Ni√±o 11cm","","NI√±o 11 cm de resina . Precio cada pieza","",5.8,1,"B20313   ",3,"1, 09, 2017",0
2332,235,"Tres Ni√±os 11cm",""," Tres NI√±os 11 cm de resina . Precio 1 pieza","",6.3,1,"B20314",3,"1, 09, 2017",0
2333,235,"Grupo telas 11cm","","Grupo telas 11 cm de resina . Precio 2 piezas","",16.9,1,"B20306",3,"1, 09, 2017",0
2334,235,"Grupo alfarero 11cm","","Grupo alfarero 11 cm de resina . Precio 2 piezas","",16.9,1,"B20304",3,"1, 09, 2017",0
2335,235,"Grupo panadero 11cm","","Grupo panadero 11 cm de resina . Precio 2 piezas","",16.9,1,"B20307",3,"1, 09, 2017",0
2336,235,"Pastor burro 11cm","","Pastor con burro 11 cm de resina . Precio 2 piezas","",12.9,1,"B20305",3,"1, 09, 2017",0
2337,235,"Grupo sacos 11cm","","Grupo sacos 11 cm de resina . Precio 3 piezas","",18.5,1,"B20319 ",3,"1, 09, 2017",0
2338,235,"Pastores 11cm","","Pastores 11 cm de resina . Precio 1 pastor","",6.3,1,"B20336 ",3,"1, 09, 2017",0
2339,235,"Grupo granjera 11cm","","Grupo granjera 11 cm de resina . Precio 3 piezas","",10.5,1,"B20317",3,"1, 09, 2017",0
2340,235,"Grupo herreros 11cm","","Grupo herreros 11 cm de resina . Precio 3 piezas","",18.5,1,"B20318",3,"1, 09, 2017",0
2341,235,"Grupo vino 11cm","","Grupo vino 11 cm de resina . Precio 2 piezas","",18.5,1,"B20333",3,"1, 09, 2017",0
2342,235,"Camello 11cm","","Camello 11 cm de resina . Precio 1 pieza","",13.9,1,"B20332",3,"1, 09, 2017",0
2343,235,"Grupo evanistas 11cm","","Grupo evanistas 11 cm de resina . Precio 2  piezas","",18.5,1,"B20323",3,"1, 09, 2017",0
2344,235,"Grupo zapatero 11cm","","Grupo zapatos 11 cm de resina . Precio 3  piezas","",18.5,1,"B20315  ",3,"1, 09, 2017",0
2345,235,"Grupo alfareros 11cm","","Grupo jarrones 11 cm de resina . Precio 4  piezas","",18.5,1,"B20325 ",3,"1, 09, 2017",0
2346,235,"Grupo mesonero 11cm","","Grupo bar 11 cm de resina . Precio 5  piezas","",18.5,1,"B20324 ",3,"1, 09, 2017",0
2347,214,"Ni√±o Jes√∫s 20cm","","Ni√±o Jes√∫s 20cm de resina . Precio 1  piezas","",28.5,1,"B20435  ",3,"1, 09, 2017",0
2348,214,"Ni√±o Jes√∫s 25cm","","Ni√±o Jes√∫s 25cm de resina . Precio 1  pieza","",38.5,1,"B20436  ",3,"1, 09, 2017",0
2349,235,"Nacimiento 40 cm","","Nacimiento 40 cm de resina . Precio 9  piezas","",248,1,"B20341",3,"1, 09, 2017",0
2350,235,"Nacimiento 30 cm","","Nacimiento 30 cm de resina . Precio 10  piezas","",115,1,"B20342 ",3,"1, 09, 2017",0
2351,235,"Nacimiento 21 cm","","Nacimiento 21 cm de resina . Precio 6  piezas","",65,1,"B20224 ",3,"1, 09, 2017",0
2352,235,"Reyes 21 cm","","Reyes 21 cm de resina . Precio 3  piezas","",45,1,"B20225",3,"1, 09, 2017",0
2353,235,"Pastor 21 cm","","Pastor 21 cm de resina . Precio 1  pastor","",16.5,1,"B20228",3,"1, 09, 2017",0
2354,235,"Pastor 21 cm","","Pastor 21 cm de resina . Precio 1  pastor","",16.5,1,"B20229",3,"1, 09, 2017",0
2355,235,"Pastor 21 cm","","Pastor 21 cm de resina . Precio 1  pastor","",16.5,1,"B20230",3,"1, 09, 2017",0
2356,235,"Lavandera 21 cm",""," Lavandera 21 cm de resina . Precio 1  pieza","",16.5,1,"B20227",3,"1, 09, 2017",0
2357,235,"Pescador 21 cm","","Pescador 21 cm de resina . Precio 1  pieza","",16.5,1,"B20226",3,"1, 09, 2017",0
2358,219,"Nacimiento 9 cm","","Nacimiento infantil de resina de 9 cm . Precio 6 piezas","",28.9,1,"B20350 ",3,"1, 09, 2017",0
2359,219,"Reyes adorando 9 cm","","Reyes adorando 9 cm . Precio 3 piezas","",19.9,1,"B20351",3,"1, 09, 2017",0
2360,219,"Camello  9 cm","","Camello 9 cm . Precio 1 pieza","",5.8,1,"B20360",3,"1, 09, 2017",0
2361,219,"Oveja  9 cm","","Oveja  9 cm . Precio 1 oveja","",4.3,1,"B20359",3,"1, 09, 2017",0
2362,219,"Campesinos  9 cm","","Campesinos  9 cm . Precio 1 Campesino","",6.8,1,"B20354",3,"1, 09, 2017",0
2363,219,"Campesinos  9 cm","","Campesinos  9 cm . Precio 1 Campesino","",6.8,1,"B20353",3,"1, 09, 2017",0
2364,219,"Campesinos  9 cm","","Campesinos  9 cm . Precio 1 Campesino","",6.8,1,"B20355",3,"1, 09, 2017",0
2365,219,"Reyes camello 9 cm","","Reyes camello 9 cm  . Precio 3 piezas","",46.8,1,"B20352",3,"1, 09, 2017",0
2366,235,"Nacimiento 60 cm","","Nacimiento 60 cm de resina. Precio 6 piezas","",420,1,"B20340",3,"1, 09, 2017",0
2367,235,"Nacimiento 8 cm","","Nacimiento 8 cm de resina. Precio 6 piezas","",22.8,1,"B20202",3,"1, 09, 2017",0
2368,235,"Campesinos 8 cm","","Campesinos 8 cm de resina. Precio 1 campesino","",5.2,1,"B20203",3,"1, 09, 2017",0
2369,235,"Reyes camello 8 cm","","Reyes a camello con los pajes 8 cm de resina. Precio 6 piezas","",49.8,1,"B20205",3,"1, 09, 2017",0
2370,235,"Reyes adorando 8 cm","","Reyes adorando 8 cm de resina. Precio 3 piezas","",15.8,1,"B20204",3,"1, 09, 2017",0
2371,235,"Cag√≥n 8-10  cm","","Cag√≥n 8-10  cm de resina. Precio 1 pieza","",5.5,1,"B20206",3,"1, 09, 2017",0
2372,219,"Angel Naif","","Angel naif 10  cm de resina. Precio 1 pieza","",5.7,1,"28276",3,"1, 09, 2017",0
2373,228,"Gitana 134","","Figura de barro de Alborox 5cm","",1.8,1,"134    ",3,"28, 09, 2017",0
2374,228,"Ermita del roc√≠o ","","Dimensiones sin cruz 25cmx42cm","",180,1,"ER1   ",0,"16, 10, 2017",0
2375,228,"Ermita del roc√≠o 2","","Dimensiones sin cruz 25cmx42cm","",245,1,"ER2    ",3,"16, 10, 2017",0
2376,228,"Ermita y casas 1","","Dimensiones sin cruz 87cmx35cmx42cm","",895,1,"ER3       ",3,"16, 10, 2017",1
2377,228,"Casas ermita","","dimensiones 63cmx30cm","",305,1,"EC1   ",3,"16, 10, 2017",0
2378,228,"Ermita y casas 2","","Dimensiones sin cruz 87cmx35cmx42cm","",550,1,"ER4   ",3,"16, 10, 2017",0
2379,228,"Gitana 133","","Figura de barro de Alborox 5cm","",1.8,1,"133 ",3,"16, 10, 2017",0
2380,228,"Gitana 134B","","Figura de barro de Alborox 5cm","",1.8,1,"134b ",3,"16, 10, 2017",0
2381,228,"Gitana 135","","Figura de barro de Alborox 5cm","",1.8,1,"135 ",3,"16, 10, 2017",0
2382,228,"Gitana 136","","Figura de barro de Alborox 5cm","",1.8,1,"136 ",3,"16, 10, 2017",0
2383,228,"Gitana 137","","Figura de barro de Alborox 5cm","",1.8,1,"137 ",3,"16, 10, 2017",0
2384,228,"Gitana 138","","Figura de barro de Alborox 5cm","",1.8,1,"138 ",3,"16, 10, 2017",0
2385,228,"Gitana 138B","","Figura de barro de Alborox 5cm","",1.8,1,"138b ",3,"16, 10, 2017",0
2386,228,"Gitana 139","","Figura de barro de Alborox 5cm","",1.8,1,"139 ",3,"16, 10, 2017",0
2387,228,"Gitana 140","","Figura de barro de Alborox 5cm","",1.8,1,"140 ",3,"16, 10, 2017",0
2388,228,"Gitana 141","","Figura de barro de Alborox 5cm","",1.8,1,"141 ",3,"16, 10, 2017",0
2389,228,"Gitana 142","","Figura de barro de Alborox 5cm","",1.8,1,"142 ",3,"16, 10, 2017",0
2390,228,"Gitana 143","","Figura de barro de Alborox 5cm","",1.8,1,"143 ",3,"16, 10, 2017",0
2391,228,"Gitana 144","","Figura de barro de Alborox 5cm","",1.8,1,"144 ",3,"16, 10, 2017",0
2392,228,"Gitana 145","","Figura de barro de Alborox 5cm","",1.8,1,"145 ",3,"16, 10, 2017",0
2393,228,"Gitana 148","","Figura de barro de Alborox 5cm","",1.8,1,"148 ",3,"16, 10, 2017",0
2394,228,"Gitana 148B","","Figura de barro de Alborox 5cm","",1.8,1,"148b ",3,"16, 10, 2017",0
2395,228,"Gitana 149","","Figura de barro de Alborox 5cm","",1.8,1,"149 ",3,"16, 10, 2017",0
2396,228,"Gitana 150","","Figura de barro de Alborox 5cm","",1.8,1,"150 ",3,"16, 10, 2017",0
2397,228,"Gitano 153","","Figura de barro de Alborox 5cm","",1.8,1,"153  ",3,"16, 10, 2017",0
2398,228,"Gitano 154","","Figura de barro de Alborox 5cm","",1.8,1,"154 ",3,"16, 10, 2017",0
2399,228,"Gitano 155","","Figura de barro de Alborox 5cm","",1.8,1,"155 ",3,"16, 10, 2017",0
2400,228,"Gitano 156","","Figura de barro de Alborox 5cm","",1.8,1,"156 ",3,"16, 10, 2017",0
2401,228,"Gitano 157","","Figura de barro de Alborox 5cm","",1.8,1,"157 ",3,"16, 10, 2017",0
2402,228,"Gitano 158","","Figura de barro de Alborox 5cm","",1.8,1,"158 ",3,"16, 10, 2017",0
2403,228,"Gitano 159","","Figura de barro de Alborox 5cm","",1.8,1,"159 ",3,"16, 10, 2017",0
2404,228,"Gitano 160","","Figura de barro de Alborox 5cm","",1.8,1,"160 ",3,"16, 10, 2017",0
2405,228,"Gitano 161","","Figura de barro de Alborox 5cm","",1.8,1,"161 ",3,"16, 10, 2017",0
2406,228,"Gitano 162","","Figura de barro de Alborox 5cm","",1.8,1,"162 ",3,"16, 10, 2017",0
2407,228,"Gitano 163","","Figura de barro de Alborox 5cm","",1.8,1,"163 ",3,"16, 10, 2017",0
2408,228,"Gitano 165","","Figura de barro de Alborox 5cm","",1.8,1,"165 ",3,"16, 10, 2017",0
2409,228,"Gitano 169","","Figura de barro de Alborox 5cm","",1.8,1,"1692 ",3,"16, 10, 2017",0
2410,228,"Torero 170","","Figura de barro de Alborox 5cm","",1.8,1,"1702 ",3,"16, 10, 2017",0
