catid,artid,cat_name,art_details,art_name,ref,art_price
219,2281,Belen Naif-Infantil,Figuras de resina 10 cm Naif. Precio 9 piezas,Nacimiento reyes,28247,37.8
219,2282,Belen Naif-Infantil,Figuras de resina 10 cm Naif. Precio 6 piezas,reyes con los pajes,28253,43.5
219,2283,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Pastor con oveja,28220,5.5
219,2284,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Herrero,28270,9.3
219,2285,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Campesino gallina,28223,5.5
219,2286,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Campesina con oveja,28224,5.5
219,2287,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Pastor saco,28225,5.5
219,2288,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Campesina con cesta,28226,5.5
219,2289,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Campesina con jarrÃ³n,28228,5.5
219,2290,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Campesina con jarra,28232,5.5
219,2291,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Lavandera,28233,5.5
219,2292,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Pescador,28234,5.5
219,2293,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Pastor con perro,28235,5.5
219,2294,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Campesina con pato,28236,5.5
219,2295,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Centurion romano,28237,5.5
219,2296,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Labrador,28245,5.5
219,2297,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Pastora da comer,28246,5.5
219,2298,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Flautista,28213,5.5
219,2299,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Panadera,28271,9.3
219,2300,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Carnicero,28272,9.3
219,2301,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Vendedora de huevos,28273,9.3
219,2302,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Campesina con rueca,28275,9.3
219,2303,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Carpintero,28274,9.3
219,2304,Belen Naif-Infantil,Figuras de resina 10 cm Naif. Precio 6 piezas,Anunciacion,28251,24
219,2305,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,CagÃ³n,28261,5.5
219,2306,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,MeÃ³n,28264,5.7
219,2307,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Cerdo,28283,2.9
219,2308,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Pato,28288,2
219,2309,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Gallo,28280,2
219,2310,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Mula,28287,2.9
219,2311,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Buey,28285,3.3
219,2312,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Gallina,28281,2
219,2313,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Oveja,28282,2
219,2314,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Pato salvaje,28291,2
219,2315,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,RatÃ³n,28292,1.8
219,2316,Belen Naif-Infantil,Figura de resina 10 cm Naif. Precio 1 pieza,Cabra,28284,2.6
235,2317,Figuras Resina Clásica,Nacimiento de resina 11 cm. Precio 6 piezas,Nacimiento 11cm,B20300,29.8
235,2318,Figuras Resina Clásica,Figura de resina 11 cm. Precio 1 pieza,Romano 11cm,B20311 ,6.3
235,2319,Figuras Resina Clásica,AnunciaciÃ³n de resina 11 cm. Precio 5 piezas,AnunciaciÃ³n 11cm,B20302 ,24.8
235,2320,Figuras Resina Clásica,Reyes a camello de resina 11 cm. Precio 6 piezas,Reyes a camello 11cm,B20330,69
235,2321,Figuras Resina Clásica,Reyes adorando de resina 11 cm. Precio 3 piezas,Reyes adorando 11cm,B20301,24.5
235,2322,Figuras Resina Clásica,Pastor 11 cm de resina . Precio 1 pastor,Pastor 11cm,B20326  ,6.3
235,2323,Figuras Resina Clásica,Pastor 11 cm de resina . Precio 1 pastor,Pastor 11cm,B20310 ,6.3
235,2324,Figuras Resina Clásica,Pastor 11 cm de resina . Precio 1 pastor,Pastor 11cm,B20327,6.3
235,2325,Figuras Resina Clásica,Pastora con niÃ±o 11 cm de resina . Precio 1 pastora con niÃ±o,Pastora niÃ±o 11cm,B20331,6.3
235,2326,Figuras Resina Clásica,Pastor con niÃ±o 11 cm de resina . Precio 1 pastor con niÃ±o,Pastor niÃ±o 11cm,B20329,6.3
235,2327,Figuras Resina Clásica,Hilandera 11 cm de resina . Precio 1 pieza,Hilandera 11cm,B20322,6.3
235,2328,Figuras Resina Clásica,Pescador 11 cm de resina . Precio 1 pieza,Pescador 11cm,B20321,6.3
235,2329,Figuras Resina Clásica,Lavandera 11 cm de resina . Precio 1 pieza,Lavandera 11cm,B20328,6.3
235,2330,Figuras Resina Clásica,NIÃ±o 11 cm de resina . Precio cada pieza,NiÃ±o 11cm,B20312    ,3.7
235,2331,Figuras Resina Clásica,NIÃ±o 11 cm de resina . Precio cada pieza,NiÃ±o 11cm,B20313   ,5.8
235,2332,Figuras Resina Clásica, Tres NIÃ±os 11 cm de resina . Precio 1 pieza,Tres NiÃ±os 11cm,B20314,6.3
235,2333,Figuras Resina Clásica,Grupo telas 11 cm de resina . Precio 2 piezas,Grupo telas 11cm,B20306,16.9
235,2334,Figuras Resina Clásica,Grupo alfarero 11 cm de resina . Precio 2 piezas,Grupo alfarero 11cm,B20304,16.9
235,2335,Figuras Resina Clásica,Grupo panadero 11 cm de resina . Precio 2 piezas,Grupo panadero 11cm,B20307,16.9
235,2336,Figuras Resina Clásica,Pastor con burro 11 cm de resina . Precio 2 piezas,Pastor burro 11cm,B20305,12.9
235,2337,Figuras Resina Clásica,Grupo sacos 11 cm de resina . Precio 3 piezas,Grupo sacos 11cm,B20319 ,18.5
235,2338,Figuras Resina Clásica,Pastores 11 cm de resina . Precio 1 pastor,Pastores 11cm,B20336 ,6.3
235,2339,Figuras Resina Clásica,Grupo granjera 11 cm de resina . Precio 3 piezas,Grupo granjera 11cm,B20317,10.5
235,2340,Figuras Resina Clásica,Grupo herreros 11 cm de resina . Precio 3 piezas,Grupo herreros 11cm,B20318,18.5
235,2341,Figuras Resina Clásica,Grupo vino 11 cm de resina . Precio 2 piezas,Grupo vino 11cm,B20333,18.5
235,2342,Figuras Resina Clásica,Camello 11 cm de resina . Precio 1 pieza,Camello 11cm,B20332,13.9
235,2343,Figuras Resina Clásica,Grupo evanistas 11 cm de resina . Precio 2  piezas,Grupo evanistas 11cm,B20323,18.5
235,2344,Figuras Resina Clásica,Grupo zapatos 11 cm de resina . Precio 3  piezas,Grupo zapatero 11cm,B20315  ,18.5
235,2345,Figuras Resina Clásica,Grupo jarrones 11 cm de resina . Precio 4  piezas,Grupo alfareros 11cm,B20325 ,18.5
235,2346,Figuras Resina Clásica,Grupo bar 11 cm de resina . Precio 5  piezas,Grupo mesonero 11cm,B20324 ,18.5
214,2347,Niño Jesus y cunas,NiÃ±o JesÃºs 20cm de resina . Precio 1  piezas,NiÃ±o JesÃºs 20cm,B20435  ,28.5
214,2348,Niño Jesus y cunas,NiÃ±o JesÃºs 25cm de resina . Precio 1  pieza,NiÃ±o JesÃºs 25cm,B20436  ,38.5
235,2349,Figuras Resina Clásica,Nacimiento 40 cm de resina . Precio 9  piezas,Nacimiento 40 cm,B20341,248
235,2350,Figuras Resina Clásica,Nacimiento 30 cm de resina . Precio 10  piezas,Nacimiento 30 cm,B20342 ,115
235,2351,Figuras Resina Clásica,Nacimiento 21 cm de resina . Precio 6  piezas,Nacimiento 21 cm,B20224 ,65
235,2352,Figuras Resina Clásica,Reyes 21 cm de resina . Precio 3  piezas,Reyes 21 cm,B20225,45
235,2353,Figuras Resina Clásica,Pastor 21 cm de resina . Precio 1  pastor,Pastor 21 cm,B20228,16.5
235,2354,Figuras Resina Clásica,Pastor 21 cm de resina . Precio 1  pastor,Pastor 21 cm,B20229,16.5
235,2355,Figuras Resina Clásica,Pastor 21 cm de resina . Precio 1  pastor,Pastor 21 cm,B20230,16.5
235,2356,Figuras Resina Clásica, Lavandera 21 cm de resina . Precio 1  pieza,Lavandera 21 cm,B20227,16.5
235,2357,Figuras Resina Clásica,Pescador 21 cm de resina . Precio 1  pieza,Pescador 21 cm,B20226,16.5
219,2358,Belen Naif-Infantil,Nacimiento infantil de resina de 9 cm . Precio 6 piezas,Nacimiento 9 cm,B20350 ,28.9
219,2359,Belen Naif-Infantil,Reyes adorando 9 cm . Precio 3 piezas,Reyes adorando 9 cm,B20351,19.9
219,2360,Belen Naif-Infantil,Camello 9 cm . Precio 1 pieza,Camello  9 cm,B20360,5.8
219,2361,Belen Naif-Infantil,Oveja  9 cm . Precio 1 oveja,Oveja  9 cm,B20359,4.3
219,2362,Belen Naif-Infantil,Campesinos  9 cm . Precio 1 Campesino,Campesinos  9 cm,B20354,6.8
219,2363,Belen Naif-Infantil,Campesinos  9 cm . Precio 1 Campesino,Campesinos  9 cm,B20353,6.8
219,2364,Belen Naif-Infantil,Campesinos  9 cm . Precio 1 Campesino,Campesinos  9 cm,B20355,6.8
219,2365,Belen Naif-Infantil,Reyes camello 9 cm  . Precio 3 piezas,Reyes camello 9 cm,B20352,46.8
235,2366,Figuras Resina Clásica,Nacimiento 60 cm de resina. Precio 6 piezas,Nacimiento 60 cm,B20340,420
235,2367,Figuras Resina Clásica,Nacimiento 8 cm de resina. Precio 6 piezas,Nacimiento 8 cm,B20202,22.8
235,2368,Figuras Resina Clásica,Campesinos 8 cm de resina. Precio 1 campesino,Campesinos 8 cm,B20203,5.2
235,2369,Figuras Resina Clásica,Reyes a camello con los pajes 8 cm de resina. Precio 6 piezas,Reyes camello 8 cm,B20205,49.8
235,2370,Figuras Resina Clásica,Reyes adorando 8 cm de resina. Precio 3 piezas,Reyes adorando 8 cm,B20204,15.8
235,2371,Figuras Resina Clásica,CagÃ³n 8-10  cm de resina. Precio 1 pieza,CagÃ³n 8-10  cm,B20206,5.5
219,2372,Belen Naif-Infantil,Angel naif 10  cm de resina. Precio 1 pieza,Angel Naif,28276,5.7
228,2373,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 134,134,1.8
228,2374,Belen Gitano Rociero Alborox 5-6 cm.,Dimensiones sin cruz 25cmx42cm,Ermita del rocÃ­o ,ER1   ,180
228,2375,Belen Gitano Rociero Alborox 5-6 cm.,Dimensiones sin cruz 25cmx42cm,Ermita del rocÃ­o 2,ER2    ,245
228,2376,Belen Gitano Rociero Alborox 5-6 cm.,Dimensiones sin cruz 87cmx35cmx42cm,Ermita y casas 1,ER3       ,895
228,2377,Belen Gitano Rociero Alborox 5-6 cm.,dimensiones 63cmx30cm,Casas ermita,EC1   ,305
228,2378,Belen Gitano Rociero Alborox 5-6 cm.,Dimensiones sin cruz 87cmx35cmx42cm,Ermita y casas 2,ER4   ,550
228,2379,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 133,133,1.8
228,2380,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 134B,134b ,1.8
228,2381,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 135,135,1.8
228,2382,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 136,136,1.8
228,2383,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 137,137,1.8
228,2384,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 138,138,1.8
228,2385,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 138B,138b ,1.8
228,2386,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 139,139,1.8
228,2387,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 140,140,1.8
228,2388,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 141,141,1.8
228,2389,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 142,142,1.8
228,2390,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 143,143,1.8
228,2391,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 144,144,1.8
228,2392,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 145,145,1.8
228,2393,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 148,148,1.8
228,2394,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 148B,148b ,1.8
228,2395,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 149,149,1.8
228,2396,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 150,150,1.8
228,2397,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 153,153,1.8
228,2398,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 154,154,1.8
228,2399,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 155,155,1.8
228,2400,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 156,156,1.8
228,2401,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 157,157,1.8
228,2402,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 158,158,1.8
228,2403,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 159,159,1.8
228,2404,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 160,160,1.8
228,2405,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 161,161,1.8
228,2406,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 162,162,1.8
228,2407,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 163,163,1.8
228,2408,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 165,165,1.8
228,2409,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 169,1692,1.8
228,2410,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Torero 170,1702,1.8
228,2411,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Torero 171,1712,1.8
228,2412,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Torero 172,172,1.8
228,2413,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Torero 173,173,1.8
228,2414,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Torero 174,174,1.8
228,2415,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Torero 175,175,1.8
228,2416,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Torero 176,176,1.8
228,2417,Belen Gitano Rociero Alborox 5-6 cm.,Caseta feria con gitanos incluidos,Caseta feria grande,CTA1    ,98
228,2418,Belen Gitano Rociero Alborox 5-6 cm.,Caseta feria con gitanos incluidos,Caseta feria pequeÃ±a,CTA2      ,79
228,2419,Belen Gitano Rociero Alborox 5-6 cm.,Portal gitano,Portal gitano,G92   ,62.9
228,2420,Belen Gitano Rociero Alborox 5-6 cm.,Portal gitano,Portal gitano,G61 ,27.9
213,2421,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 72,72,3.7
213,2422,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 75,75,1.8
213,2423,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 77,77,3.7
213,2424,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 81,81,3.7
213,2425,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 312,312,3.7
213,2426,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 328,328,3.7
213,2427,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 330,330,3.7
213,2428,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 332,332,3.7
213,2429,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 337,337,3.7
213,2430,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 363,363b ,3.7
213,2431,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 365,365b ,3.7
213,2432,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 400,400b ,3.7
213,2433,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Mesa telas,71,20.6
213,2434,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Mesa vajillas,76,12.7
213,2435,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Puesto 78,78,16.4
213,2436,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Mesa flores,82,20.6
213,2437,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Puesto hilos,313,21.7
213,2438,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Puesto 329,329,18.8
213,2439,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Puesto 331,331,21.2
213,2440,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Puesto 333,333,18.8
213,2441,Cabezones Alborox grupos 5-6cm,Estructura de madera y figuras en barro. Escala 6 cm. Precio completo,Puesto 364,364b ,22.4
213,2442,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Puesto 401,401b ,18.8
228,2443,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 6cm,Gitano 146,146,5.5
228,2444,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitana 151,151,1.8
228,2445,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Gitano 155b,155b ,1.8
213,2446,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 402,402b ,3.7
213,2447,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Figura 403,403b   ,16.4
213,2448,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 404,404b  ,3.7
213,2449,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Figura 405,405b   ,21.2
213,2450,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 6cm,Figura 406,406b  ,4.9
213,2451,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Figura 407,407b ,17.5
213,2452,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 408,408b,1.8
213,2453,Cabezones Alborox grupos 5-6cm,Estructura de madera y figura en barro. Escala 6 cm. Precio completo,Figura 409,409b ,20.6
213,2454,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 410,410b ,3.7
213,2455,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 411,411b ,16.4
213,2456,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 414,414b ,5.5
213,2457,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 415,415b ,5.5
213,2458,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 417,417b ,4.9
213,2459,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 419,419b ,2.5
213,2460,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Figura 420,420b ,2.5
213,2461,Cabezones Alborox grupos 5-6cm,estructura de madera.27cmx20cm,Arco de la Macarena,ARC1  ,68
228,2462,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Figura 300b,300b  ,3.7
228,2463,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Puesto de telas,301b    ,16.4
228,2464,Belen Gitano Rociero Alborox 5-6 cm.,Plaza con radio de 15cm. Figuras de barro Alborox no incluidas,Plaza de toros,PL1    ,96
213,2465,Cabezones Alborox grupos 5-6cm,"Ãrbol, columpio y figura Alborox 5cm incluido",NiÃ±a columpio,CP1 ,22.4
213,2466,Cabezones Alborox grupos 5-6cm,Portal de madera con nacimiento en barro de 6 cm. Precio completo,portal nacimiento,C04   ,28
213,2467,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Morito y camellos,MC1,15
228,2468,Belen Gitano Rociero Alborox 5-6 cm.,Figura de barro de Alborox 5cm,Carreta del rocio,CG1,27.6
213,2469,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Gallinita ciega,GC1,20
213,2470,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,Coro patata,CP1b  ,24
198,2471,Plantas,Altura aproximada 30cm.,Naranjo,N1 ,33.9
213,2472,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,AnunciaciÃ³n a MarÃ­a,AM1,18
213,2473,Cabezones Alborox grupos 5-6cm,Figura de barro de Alborox 5cm,NiÃ±o paloma cuerda,NP1,12.1
217,2474,Belén Pilar,Altura aproximada:8 cm.,Angelito y estrella,BAE,21
217,2475,Belén Pilar,Altura aproximada:10 cm,Burrito alforjas,BCB    ,40
217,2476,Belén Pilar,casa de tapia,Casa tejado grande,CTG ,35
217,2477,Belén Pilar,Altura aproximada:15 cm,Casa tejado pequeÃ±a,CTP  ,21
217,2478,Belén Pilar,Altura aproximada:15 cm,Abuelo pandereta,AP  ,28
217,2479,Belén Pilar,Altura aproximada:,Castillo Herodes,CH  ,31
217,2480,Belén Pilar,Altura aproximada:,Conchita,BCH  ,25.5
217,2482,Belén Pilar,Altura aproximada: 5 cm,Familia conejos,FC ,19
217,2483,Belén Pilar,Altura aproximada:12 cm,Gorda con gallina,GG ,28
217,2484,Belén Pilar,Altura aproximada:12 cm,Herrero Carlos,HC ,31
217,2485,Belén Pilar,Altura aproximada:12 cm,Lavandera,BL ,31
217,2486,Belén Pilar,Altura aproximada:11 cm,Pastor con olla,PO ,31.5
217,2488,Belén Pilar,Altura aproximada:4 cm,lagartija,BLG ,12.5
217,2489,Belén Pilar,Altura aproximada:4 cm,Lina castaÃ±era,BLC ,37.5
217,2490,Belén Pilar,Altura aproximada:12 cm,Marcela,BM ,27.5
217,2491,Belén Pilar,Altura aproximada:12 cm,maricÃ¡ntaro,BMC ,28
217,2492,Belén Pilar,Altura aproximada:12 cm,Maripili,BMPL ,33.5
217,2493,Belén Pilar,Altura aproximada:15 cm. El horno se vende por separado.,Panadero y horno,BPD1,36
217,2494,Belén Pilar,Altura aproximada:12 cm. ,Pescador,BP,30
237,2495,Montserrat Ribes 9-10cm,Para figuras de 9cm.,Huida a Egipto 9cm,450,124.5
237,2496,Montserrat Ribes 9-10cm,Para figuras de 9cm.,San Jose Huida 9cm,451,66
237,2497,Montserrat Ribes 9-10cm,Para figuras de 9cm.,Pastor con Saco 9cm,428,64.5
237,2498,Montserrat Ribes 9-10cm,Para figuras de 9cm.,Pastor apoyado 9cm,429,64.5
238,2499,Montserrat Ribes 12 cm,Para figuras de 12cm.,Pastora ocas 12cm,438,77
238,2500,Montserrat Ribes 12 cm,Para figuras de 12cm.,Saúl y su perro 12cm,439,67.5
238,2501,Montserrat Ribes 12 cm,Para figuras de 12cm.,Abuela baston 12cm,446,77
238,2502,Montserrat Ribes 12 cm,Para figuras de 12cm.,Niña con pan 12cm,447,61.5
240,2503,Montserrat Ribes 15 cm,Para figuras de 15cm.,Abel cantaro 15cm,431,81
240,2504,Montserrat Ribes 15 cm,Para figuras de 15cm.,La barba del abuelo ,440,111.5
240,2505,Montserrat Ribes 15 cm,Para figuras de 15cm.,Grupo Origen,435,237.5
240,2506,Montserrat Ribes 15 cm,Para figuras de 15cm.,Pastores en burro,432,137
241,2507,Montserrat Ribes 17 cm,Para figuras de 17cm.,Angel guarda 17cm,445,83.5
241,2508,Montserrat Ribes 17 cm,Para figuras de 17cm.,Angelito tumbado,444,69.5
241,2509,Montserrat Ribes 17 cm,Para figuras de 17cm.,Josué 17cm,436,82.5
241,2510,Montserrat Ribes 17 cm,Para figuras de 17cm.,Burro josué 17cm,437,95
242,2511,Montserrat Ribes 20 cm,Para figuras de 20cm.,Madre paloma 20cm,427,130.5
242,2512,Montserrat Ribes 20 cm,Para figuras de 20cm.,Grupo esperanza 20cm,425,291
242,2513,Montserrat Ribes 20 cm,Para figuras de 20cm.,Samaritana 20cm,426,130.5
242,2514,Montserrat Ribes 20 cm,Para figuras de 20cm.,niño llorando 20cm,424,102.5
215,2515,Montserrat Ribes Animales,Para figuras de 12-16cm.,Grupo de tres ocas,449,20
243,2516,Montserrat Ribes 22-30 cm,Colección 25-30 cm. Altura figura 28 cm,San José,464,223.5
243,2517,Montserrat Ribes 22-30 cm,Coleccion 25-30 cm. ,Burra cargada 30cm,466,161
243,2518,Montserrat Ribes 22-30 cm,Coleccion 25-30 cm. Altura 27 cm,Virgen 30cm,465,223.5
240,2519,Montserrat Ribes 15 cm,"Coleccion 15 cm. Altura 10,5 cm",Daniel trepando 15cm,453,77.5
240,2520,Montserrat Ribes 15 cm,Coleccion 15 cm. Altura 10 cm,Nena granadas 15 cm,452,86
240,2521,Montserrat Ribes 15 cm,Coleccion 15 cm. Altura 8 cm,Maria y Jesus 15cm,455,125.5
240,2522,Montserrat Ribes 15 cm,Coleccion 15 cm. Altura 15 cm,Mujer con cabra 15cm,456,101.5
